ID,Role,IsReturnGoods,Level,TextId,Text,Option1,Option1ShowText,Option1Jump,Option1Mood,Option1Money,Option2,Option2ShowText,Option2Jump,Option2Mood,Option2Money,Option3,Option3ShowText,Option3Jump,Option3Mood,Option3Money,Option4,Option4ShowText,Option4Jump,Option4Mood,Option4Money,NoOptionJump,NoOptionMood,NoOptionMoney,,,,,,,,
10,10,FALSE,10,10019,大多数是皇室的人，其中可能存在黑色物质的掌控者，我不确定，但我希望您帮我做的事情就是【相信你相信的人】,朋友，我还是不太相信……这一切是真的，而且谁是掌控者，我也不好分辨……,我还不是太确定,10013,1,,朋友，我还是不太相信……但我会尽我所能的……,我尽我所能,10013,0,,,,,,,,,,,,,0,,,,,,,,,
10,10,FALSE,10,10013,朋友，希望你认真听我的话，你的一举一动，是可以改变这个世界的！我下一步准备去皇宫里，虽然他们可能不会待见我，我还会再来的，朋友,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
10,10,FALSE,10,10014,自从我第一次进入那个传送门后，我发现这个旁观视角可以一遍遍的执行，就像时间倒流一样，于是我看到了大陆上发生的一切，包括您这里……,朋友，听完你说的这些，我很震惊，但是我还是不敢去相信……你怎么证明你真的穿越了？确定不是一个梦或者是魔法？,你怎么证明你说的是真的？,10015,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
10,10,FALSE,10,10015,诶……我理解朋友，我之前跟谁说这些，他们都觉得我疯了，但我知道，我看到的是真的……恐怖的景象,,,10016,,,,,,,,,,,,,,,,,,10016,0,,,,,,,,,
10,10,FALSE,10,10016,如果您不信的话，我可以告诉您在下周二的午时，东部王国的城堡围墙将会布满黑色，随后国王会出兵侦查，但我并不想等到那时候了！我现在务必要跟你说明情况！,好吧……我可以理解成……时空穿梭？可是那我们现在怎么办？,所以，现在该怎么办？,10012,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11001,嘿！朋友，有喝的吗，渴死我了，先给我来一大杯，特色的！,先生~要不要尝尝这杯薄荷啤酒，保证您喝完神清气爽！,准备薄荷啤酒,11002,3,,先生~要不要尝尝这杯秘制鸡尾酒？保证您喝完神清气爽！,准备【夏日凉风】,11004,5,300,先生~要不要尝尝这杯橙汁？,准备橙汁,11017,0,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11002,嗯，口感还可以啊，清爽！兄弟有没有时间，陪我聊聊天？,当然可以，朋友这是从哪过来的呀，看着不像是本地人呀,当然可以,11003,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11003,诶！说什么呢，一看你这小店就没开多久吧！看没看见这把剑，我是皇宫里的骑兵团团长，这不是前几年王子让我去北边海域，清理那些妖怪！要不然你肯定认识我！,原来是这样啊，怪我怪我，团长这次回城之后，有什么打算啊！,原来是这样！您下面有何打算？,11005,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11004,哇！这口感，相当不错啊，哈哈哈，来！钱拿着，陪哥们聊聊天,哈哈哈，谢谢朋友，朋友这是从哪过来的呀，看着不像是本地人呀,哈哈哈，谢谢朋友,11003,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11005,（咽了一口酒，抹了抹嘴）诶！你要说打算，我还真有，我一共两个打算，而且都需要你的帮助，哈哈哈,什么？我……我的帮助？我一个小店员能为你做什么啊,我的帮助？,11006,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11006,对，第一个是我这不是好不容易回来了吗，想给我未婚妻带点礼物，我听说你这不错啊，你有没有推荐的？我未婚妻啊，身体不太好，最好来点实用的,朋友看看这个钻石项链？用的是货真价实的钻石，戴上一定很漂亮的！,钻石项链,11007,0,,朋友，我这最近进了一批舒适的吊床，你想象一下午后伴随着阳光躺在上面，多舒服啊~,舒适吊床,11008,0,,朋友，我给你找了件最实用的宝贝，你看看这个枕头，由毛球草制成，用了它以后您妻子什么都不用愁啦,毛球草枕头,11009,5,500,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11007,你这个项链是不错，但是也不实用呀！而且看着有点贵，算了算了，看来你这也没啥好东西，我还是跟你说说第二件事吧,抱歉啊朋友……那您请说？,听他讲述,11010,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11008,朋友，你看我门口那匹马，你觉得我能带回去吗？不得把我的马累死啊！算了算了，看来你这也没啥好东西，我还是跟你说说第二件事吧,抱歉啊朋友……那您请说？,听他讲述,11010,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11009,哇！你这小店确实有点东西啊，我买了买了！哈哈哈，钱拿着，我还有第二件事跟你说说,哈哈哈，这货物给您挑的不错吧，您请继续说,没问题，您请说？,11010,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11010,这第二件事……我想问问你，最近你这里有没有见过一些东西？一些黑色的东西？,呃……黑色的东西……我确实见过（怎么这个话题……再次出现了……之前说的可疑的人，会是他吗？）,是的，我确实见过,11011,3,,抱歉……您说这个我没有见过……（怎么这个话题……再次出现了……之前说的可疑的人，会是他吗？）,抱歉……没有见过,11015,0,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11011,真的有吗！朋友，情况是这样的，国王给我派了一个任务，让我找些黑色物品回去，而且告诉我你这就有，让我带回去，说是有重要作用，你能把它们交给我吗？,可以是可以……但是朋友，我想知道你要他们有什么用？毕竟最近……我遇到的事情很奇怪……,我怎么相信你？,11012,1,,抱歉……我不能交给你……因为我答应了一些人……要留着它们,抱歉……我不能交给你,11013,0,,可以朋友，你拿走吧！,,11014,3,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11012,朋友，我能说的只有，我是受国王奉命而来，而且你最应该相信我的，就是我不知道这些黑色物质是干什么的，请你相信我,好吧！我相信你！但请你答应我，日后发现了它的作用，一定回来告诉我……,可以朋友，你拿走吧！,11014,3,,抱歉……即使这样……我必须遵守约定……,抱歉……我不能交给你,11013,0,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11013,好吧……既然是这样，那我也没有办法交差了，不过还是谢谢朋友，虽然你不相信我，但也请你相信你该相信的人吧,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11014,谢谢朋友！感谢你，这样我就可以拿回去交差了！之后还来朋友这喝酒，哈哈哈,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11015,没有见过吗……可是国王跟我说你这里有的……难道什么地方出问题了……,抱歉朋友……其实我有见过……请原谅我的警惕……毕竟最近发生了很多怪事,把东西拿出来给他看看,11011,3,,抱歉……我这里真的没有,继续隐藏,11016,0,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11016,好吧……既然是这样，那我也没有办法交差了，不过还是谢谢朋友了,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11017,啊！这是什么饮料！好难喝！你们这就这些东西吗！,抱歉抱歉……我给您再倒一杯……,再给他倒一杯,11018,,-100,,,,,,,,,,,,,,,,,0,,,,,,,,,
11,11,FALSE,11,11018,哎呀不用不用，这样吧，你陪我聊聊天，怎么样？,当然可以呀，朋友这是从哪过来的呀，看着不像是本地人呀,当然可以,11003,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12001,先生您好，我是野望村的厨师，我们村下周要举办“神秘美食节”厨艺大赛，这次过来就想咨询咨询，咱们这边有什么特色食材推荐吗，嘿嘿。,当然有，咱们这资源产出丰富，不妨您详细说说？,特色食材？那可太多了,12002,3,,不好意思啊先生，我只是一个小店员，这些真不是太知道呢……,没什么可推荐的,12027,0,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12002,嘿嘿，其实也没有具体的，参赛要求由三个部分组成，分别是主菜，饮品和餐后甜点，您能否帮我简单推荐推荐呢？,当然可以，您请问,询问具体要求,12003,3,,不好意思啊先生，我只是一个小店员，这些真不是太知道呢……,没什么可推荐的,12027,0,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12003,嘿嘿，那太好了！我们村里的人呀，口味刁钻，难伺候的很，常见的他们都吃腻了，不健康的东西他们更不会吃，不知道您这边有没有什么推荐的呢,这是我们这的独家配方，秘制鲣鱼，肉质鲜美，营养丰富，选这个不一定不会错！,推荐秘制鲣鱼,12004,5,,先生看看这个？水煮牛肉，养生又好吃呢,推荐水煮牛肉,12015,0,,推荐凉拌鱿鱼,凉拌鱿鱼,12026,0,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12004,emmm，听起来不错！这个手艺，我们那确实没有人会，那我就定这道菜了！嘿嘿,,,,,,,,,,,,,,,,,,,,,12005,0,,,,,,,,,
12,12,FALSE,6,12005,感谢先生推荐！下面还有一个饮品制作，不知道您这边有没有什么独特口味呀，嘿嘿,这是我们这特制的冰镇羊奶，您要不然先尝一杯？,推荐冰镇羊奶,12006,5,,先生，要不要尝尝我们这新鲜的泉水，纯净健康，你一定会喜欢的,推荐泉水,12010,0,,巧克力牛奶,推荐巧克力牛奶,12014,0,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12006,哇，这个听起来不错！啊这个味道，简直完美！先生给我来两桶带回去吧，嘿嘿,,,,,,,,,,,,,,,,,,,,,12007,0,,,,,,,,,
12,12,FALSE,6,12007,感谢先生推荐！最后我还有一个请求，就是餐后甜点！拜托先生了！,餐后甜点那一定是我们这特制的榴莲饼呀！这味道！谁吃了谁知道！,推荐榴莲饼,12008,3,500,餐后甜点那一定是我们这特制的苹果冰淇淋呀！这味道！谁吃了谁知道！,推荐苹果冰淇淋,12009,3,400,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12008,嗯！这个味道，可以的！不愧是你们这的特产，我要了！嘿嘿，先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12009,这个冰淇淋！无比丝滑，味道鲜美，他们一定会爱上的，嘿嘿！先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12010,呃……这个泉水，可能有点普通了呢，他们应该不会喜欢吧……,,,,,,,,,,,,,,,,,,,,,12011,0,,,,,,,,,
12,12,FALSE,6,12011,感谢先生推荐！最后我还有一个请求，就是餐后甜点！拜托先生了！,餐后甜点那一定是我们这特制的榴莲饼呀！这味道！谁吃了谁知道！,推荐榴莲饼,12012,3,300,餐后甜点那一定是我们这特制的苹果冰淇淋呀！这味道！谁吃了谁知道！,推荐苹果冰淇淋,12013,3,200,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12012,嗯！这个味道，可以的！不愧是你们这的特产，我要了！嘿嘿，先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12013,这个冰淇淋！无比丝滑，味道鲜美，他们一定会爱上的，嘿嘿！先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12014,呃……先生您确定么，这道饮品，他们估计都不会喜欢的……我自己也不喜欢巧克力……,,,,,,,,,,,,,,,,,,,,,12011,0,,,,,,,,,
12,12,FALSE,6,12015,emmm，这道菜，他们估计吃过了，别的厨师肯定会做，所以，他们应该不会喜欢吧……,,,,,,,,,,,,,,,,,,,,,12016,0,,,,,,,,,
12,12,FALSE,6,12016,不过还是感谢先生推荐！下面还有一个饮品制作，不知道您这边有没有什么独特口味呀，嘿嘿,这是我们这特制的冰镇羊奶，您要不然先尝一杯？,推荐冰镇羊奶,12017,5,,先生，要不要尝尝我们这新鲜的泉水，纯净健康，你一定会喜欢的,推荐泉水,12021,0,,先生，要不要尝尝最新推出的巧克力牛奶？,推荐巧克力牛奶,12025,0,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12017,哇，这个听起来不错！这个味道，简直完美！先生给我来两桶带回去吧，嘿嘿,,,,,,,,,,,,,,,,,,,,,12018,0,,,,,,,,,
12,12,FALSE,6,12018,感谢先生推荐！最后我还有一个请求，就是餐后甜点！拜托先生了！,餐后甜点那一定是我们这特制的榴莲饼呀！这味道！谁吃了谁知道！,推荐榴莲饼,12019,3,300,餐后甜点那一定是我们这特制的苹果冰淇淋呀！这味道！谁吃了谁知道！,推荐苹果冰淇淋,12020,3,200,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12019,嗯！这个味道，可以的！不愧是你们这的特产，我要了！嘿嘿，先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12020,这个冰淇淋！无比丝滑，味道鲜美，他们一定会爱上的，嘿嘿！先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12021,呃……这个泉水，可能有点普通了呢，他们应该不会喜欢吧……,,,,,,,,,,,,,,,,,,,,,12022,0,,,,,,,,,
12,12,FALSE,6,12022,感谢先生推荐！最后我还有一个请求，就是餐后甜点！拜托先生了！,餐后甜点那一定是我们这特制的榴莲饼呀！这味道！谁吃了谁知道！,推荐榴莲饼,12023,3,100,餐后甜点那一定是我们这特制的苹果冰淇淋呀！这味道！谁吃了谁知道！,推荐苹果冰淇淋,12024,3,0,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12023,嗯！这个味道，可以的！不愧是你们这的特产，我要了！嘿嘿，先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12024,这个冰淇淋！无比丝滑，味道鲜美，他们一定会爱上的，嘿嘿！先生谢谢你，希望我比赛顺利！,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
12,12,FALSE,6,12025,呃……先生您确定么，这道饮品，他们估计都不会喜欢的……我自己也不喜欢巧克力……,,,,,,,,,,,,,,,,,,,,,12022,0,,,,,,,,,
12,12,FALSE,6,12026,emmm，这道菜，恐怕他们吃了会不舒服吧，我之前见过有人做这个，效果不太好呢……,,,,,,,,,,,,,,,,,,,,,12016,0,,,,,,,,,
12,12,FALSE,6,12027,这样啊，那我只能去别的地方看看啦，麻烦您啦，嘿嘿,先生，您稍等，能问问您携带的锅铲上，沾着的【黑色物质】是什么吗？,他的锅铲？好像沾了些东西,12028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,FALSE,6,12028,噢噢这个嘛，其实我也不知道，对了，这个锅我刚好不想要了，您一会帮我随便处理一下吧，谢谢啦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,FALSE,17,13001,你好啊年轻人，给我来一杯饮品吧，什么都行,先生，喝一杯冰啤酒吧,上冰啤酒,13002,3,,"先生，喝一杯热茶吧
",上热茶,13002,3,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13002,嗯……谢谢，正合我意,,,,,,,,,,,,,,,,,,,,,13003,0,,,,,,,,,
13,13,FALSE,17,13003,（喝了几口后）年轻人，我给你讲个故事吧，不知道你是否有兴趣？,当然有兴趣，您请说？,当然有兴趣,13004,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13004,（他闭上眼睛，开始自言自语起来）传说中有一棵世界之树，树根下有一个泉眼，和一条不断啃食树根的毒龙【尼德霍格】,,,,,,,,,,,,,,,,,,,,,13005,0,,,,,,,,,
13,13,FALSE,17,13005,在遥远的火之国中有一艘用死人的指甲建造的大船【纳吉尔法】,,,,,,,,,,,,,,,,,,,,,13006,0,,,,,,,,,
13,13,FALSE,17,13006,在天空中有两只追逐着太阳和月亮的两匹恶狼【哈提】和【斯库尔】…………,先生？？您等等，我好像不知道您在说什么？,听不懂，打断他,13007,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13007,啊……抱歉抱歉，我应该通俗一点的，这些是我最近在古书上看到的记载，这三个看似完全没有任何关系的事情，却有着一定联系……,请问……是什么联系？,继续询问,13008,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13008,当【哈提】和【斯库尔】吞掉太阳和月亮之时，天空变得阴沉无比，群星变得暗淡无光。,,,,,,,,,,,,,,,,,,,,,13009,0,,,,,,,,,
13,13,FALSE,17,13009,【尼德霍格】会在此时啃断世界之树的最后一个树根，可怕的魔物将会乘着【纳吉尔法】降临世界。,这……这也太恐怖了，那后面，怎么才能避免这场灾难呢？,询问如何避免,13010,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13010,唉……你看……这后面的书页被撕掉了……我也正在试图去知晓这件事，这就是我最近的目的……,您对【纳吉法尔】有什么想法？,询问【纳吉尔法】,13011,0,,您对【哈提】和【斯库尔】有什么想法？,询问【哈提】和【斯库尔】,13016,0,,您对【尼德霍格】有什么想法？,询问【尼德霍格】,13021,0,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13011,虽然书中描述那载着魔物大军的【纳吉尔法】是一艘船，但我认为也有可能是一种【途径】，像是【传送门】？,您对【哈提】和【斯库尔】有什么想法？,询问【哈提】和【斯库尔】,13012,0,,您对【尼德霍格】有什么想法？,询问【尼德霍格】,13013,0,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13012,最近这种可以吸收光线的黑色物质遍布我们的周围，越来越像预言中日月被【哈提】和【斯库尔】吞掉后的样子了,您对【尼德霍格】有什么想法？,询问【尼德霍格】,13014,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13013,我认为【尼德霍格】可能不一定真的是一条毒龙，他可能是一个引发灾难的一个【核心】,,,,,,,,,,,,,,,,,,,,,13026,0,,,,,,,,,
13,13,FALSE,17,13014,我认为【尼德霍格】可能不一定真的是一条毒龙，他可能是一个引发灾难的一个【核心】,您对【哈提】和【斯库尔】有什么想法？,询问【哈提】和【斯库尔】,13015,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13015,最近这种可以吸收光线的黑色物质遍布我们的周围，越来越像预言中日月被【哈提】和【斯库尔】吞掉后的样子了,,,,,,,,,,,,,,,,,,,,,13026,0,,,,,,,,,
13,13,FALSE,17,13016,最近这种可以吸收光线的黑色物质遍布我们的周围，越来越像预言中日月被【哈提】和【斯库尔】吞掉后的样子了,您对【纳吉法尔】有什么想法？,询问【纳吉尔法】,13017,0,,您对【尼德霍格】有什么想法？,询问【尼德霍格】,13019,0,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13017,虽然书中描述那载着魔物大军的【纳吉尔法】是一艘船，但我认为也有可能是一种【途径】，像是【传送门】？,您对【尼德霍格】有什么想法？,询问【尼德霍格】,13018,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13018,我认为【尼德霍格】可能不一定真的是一条毒龙，他可能是一个引发灾难的一个【核心】,,,,,,,,,,,,,,,,,,,,,13026,0,,,,,,,,,
13,13,FALSE,17,13019,我认为【尼德霍格】可能不一定真的是一条毒龙，他可能是一个引发灾难的一个【核心】,您对【纳吉法尔】有什么想法？,询问【纳吉尔法】,13020,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13020,虽然书中描述那载着魔物大军的【纳吉尔法】是一艘船，但我认为也有可能是一种【途径】，像是【传送门】？,,,,,,,,,,,,,,,,,,,,,13026,0,,,,,,,,,
13,13,FALSE,17,13021,我认为【尼德霍格】可能不一定真的是一条毒龙，他可能是一个引发灾难的一个【核心】 ,您对【纳吉法尔】有什么想法？,询问【纳吉尔法】,13022,0,,您对【哈提】和【斯库尔】有什么想法？,询问【哈提】和【斯库尔】,13024,0,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13022,虽然书中描述那载着魔物大军的【纳吉尔法】是一艘船，但我认为也有可能是一种【途径】，像是【传送门】？,您对【哈提】和【斯库尔】有什么想法？,询问【哈提】和【斯库尔】,13023,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13023,最近这种可以吸收光线的黑色物质遍布我们的周围，越来越像预言中日月被【哈提】和【斯库尔】吞掉后的样子了,,,13026,,,,,,,,,,,,,,,,,,13026,0,,,,,,,,,
13,13,FALSE,17,13024,最近这种可以吸收光线的黑色物质遍布我们的周围，越来越像预言中日月被【哈提】和【斯库尔】吞掉后的样子了,您对【纳吉法尔】有什么想法？,询问【纳吉尔法】,13025,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13025,虽然书中描述那载着魔物大军的【纳吉尔法】是一艘船，但我认为也有可能是一种【途径】，像是【传送门】？,,,13026,,,,,,,,,,,,,,,,,,13026,0,,,,,,,,,
13,13,FALSE,17,13026,嗯……我能预感到……这些邪恶的东西……越来越近了……,（这些事情，感觉隐藏着巨大的玄机，而且跟最近发生的事有着关联……比如这些黑色物质……那另外的【传送门】和【核心】又是现实中的什么？）,似乎有着巨大的玄机……,13027,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13027,对了，这后面还有一个残页，上面还有两句话，不过我怎么也看不懂，我也念给你听听吧,,,,,,,,,,,,,,,,,,,,,13028,0,,,,,,,,,
13,13,FALSE,17,13028,"——彼时有灰瞳银发之使，促灾厄之成。
 ——天灾将至，诸界共灭。前世之遗，新世之始。",银发灰瞳...我怎么觉得我遇到过一个这样的人……,有种似曾相识的感觉……,13029,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13029,好啦年轻人，喝完了我也该出发了，继续我的研究，谢谢你的招待，真希望这个世界，可以快点好起来啊……,（正在无从下手时，你突然意识到了那个故事）刚才这个故事！我应该听了两次……很相似的两次……而另一个讲给我的……好像是那个旅人……,努力回忆,13030,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13030,看着先知离去的身影，耳畔仿佛想起了一个声音，没错，但是你现在，相信谁？,（你不知道自己的决定是否正确，但你还是相信了刚刚眼前这位先知）,相信先知,13031,50,,（你不知道自己的决定是否正确，但你还是相信了之前的那位神秘访客）,相信神秘旅客,13031,-50,,,,,,,,,,,,,0,,,,,,,,,
13,13,FALSE,17,13031,时间貌似静止了，却又过了很久很久……,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14001,先生，我们又见面了，能否带我去门口院子看看？,好的，当然可以先生,当然可以,14002,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14002,感谢先生信任，我有一些重要发现，这次时间紧迫，我们就长话短说吧……,自从你上次走后？最近发生了什么？那些怪事还在继续？,询问近况,14003,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14003,先生，最近黑色物质越来越多，想必你也看出来了……我逐渐的预感到，那场灾难要来临了……,等等，你刚才说的重要发现是什么？,询问重要发现,14004,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14004,最近事态很严重，我东奔西走，找到了一位北域的先知，从他口中，我似乎找到了能解决这一切的办法！,,,,,,,,,,,,,,,,,,,,,14005,0,,,,,,,,,
20,10,FALSE,13,14005,但先生，请你，务必要相信我！,我相信你，不妨仔细说来听听？,什么办法？,14006,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14006,我和这位先知去了一趟北域的遗迹，在那里的石碑里看到了一些类似【预言】的东西，我们就详细了解了一下，分别提到了【法阵】，【法器】，以及……【释放】,,,,,,,,,,,,,,,,,,,,,14007,0,,,,,,,,,
20,10,FALSE,13,14007,随后先知对我说，这个预言似乎和大陆现在所经历的有很大关系……,这个【法阵】是什么意思？,询问【法阵】,14008,0,,这个【法器】是什么意思？,询问【法器】,14013,0,,这个【释放】是什么意思？,询问【释放】,14018,0,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14008,大概的意思就是执行这个仪式，需要一个法阵来支持，经过我们的考察，我初步判断是大陆上的一个【农场】,这个【法器】是什么意思？,询问【法器】,14009,0,,这个【释放】是什么意思？,询问【释放】,14011,0,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14009,【法器】大概就是执行仪式需要的宝物，根据先知的推断，他对我说道，这个宝物是宫里的【尼德霍格之心】,这个【释放】是什么意思？,询问【释放】,14010,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14010,【释放】大概就是，法器和法阵相结合后，就可以释放一些东西，我觉得应该就是那些黑暗物质吧……,,,,,,,,,,,,,,,,,,,,,14023,0,,,,,,,,,
20,10,FALSE,13,14011,【释放】大概就是，法器和法阵相结合后，就可以释放一些东西，我觉得应该就是那些黑暗物质吧……,这个【法器】是什么意思？,询问【法器】,14012,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14012,【法器】大概就是执行仪式需要的宝物，根据先知的推断，他对我说道，这个宝物是宫里的【尼德霍格之心】,,,,,,,,,,,,,,,,,,,,,14023,0,,,,,,,,,
20,10,FALSE,13,14013,【法器】大概就是执行仪式需要的宝物，根据先知的推断，他对我说道，这个宝物是宫里的【尼德霍格之心】,这个【法阵】是什么意思？,询问【法阵】,14014,0,,这个【释放】是什么意思？,询问【释放】,14016,0,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14014,大概的意思就是执行这个仪式，需要一个法阵来支持，经过我们的考察，我初步判断是大陆上的一个【农场】,这个【释放】是什么意思？,询问【释放】,14015,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14015,【释放】大概就是，法器和法阵相结合后，就可以释放一些东西，我觉得应该就是那些黑暗物质吧……,,,,,,,,,,,,,,,,,,,,,14023,0,,,,,,,,,
20,10,FALSE,13,14016,【释放】大概就是，法器和法阵相结合后，就可以释放一些东西，我觉得应该就是那些黑暗物质吧……,这个【法阵】是什么意思？,询问【法阵】,14017,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14017,大概的意思就是执行这个仪式，需要一个法阵来支持，经过我们的考察，我初步判断是大陆上的一个【农场】,,,,,,,,,,,,,,,,,,,,,14023,0,,,,,,,,,
20,10,FALSE,13,14018,【释放】大概就是，法器和法阵相结合后，就可以释放一些东西，我觉得应该就是那些黑暗物质吧……,这个【法阵】是什么意思？,询问【法阵】,14019,0,,这个【法器】是什么意思？,询问【法器】,14021,0,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14019,大概的意思就是执行这个仪式，需要一个法阵来支持，经过我们的考察，我初步判断是大陆上的一个【农场】,这个【法器】是什么意思？,询问【法器】,14020,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20,10,FALSE,13,14020,【法器】大概就是执行仪式需要的宝物，根据先知的推断，他对我说道，这个宝物是宫里的【尼德霍格之心】,,,,,,,,,,,,,,,,,,,,,14023,0,,,,,,,,,
